county,office,candidate,party,absentee,early_votes,election_day,votes,district
Nowata,Lieutenant Governor,Matt Pinnell,REP,79,320,2151,2550,
Nowata,Lieutenant Governor,Anastasia Pittman,DEM,28,91,680,799,
Nowata,Lieutenant Governor,Ivan Holmes,IND,6,16,113,135,
Nowata,State Auditor,John Yeutter,LIB,17,83,558,658,
Nowata,State Auditor,Cindy Byrd,REP,89,329,2267,2685,
Nowata,Attorney General,Mike Hunter,REP,78,314,2180,2572,
Nowata,Attorney General,Mark Myles,DEM,31,109,740,880,
Nowata,State Treasurer,Randy Mcdaniel,REP,89,331,2275,2695,
Nowata,State Treasurer,Charles De Coune,IND,19,84,557,660,
Nowata,Superintendent of Public Instruction,Joy Hofmeister,REP,78,279,1831,2188,
Nowata,Superintendent of Public Instruction,John Cox,DEM,29,113,859,1001,
Nowata,Superintendent of Public Instruction,Larry Huff,IND,5,34,250,289,
Nowata,Commissioner of Labor,Leslie Osborn,REP,78,298,2043,2419,
Nowata,Commissioner of Labor,Fred Dorrell,DEM,29,103,726,858,
Nowata,Commissioner of Labor,Brandt Dismukes,IND,3,15,146,164,
Nowata,Insurance Commissioner,Glen Mulready,REP,77,300,2102,2479,
Nowata,Insurance Commissioner,Kimberly Fobbs,DEM,33,117,816,966,
Nowata,Corporation Commissioner,Bob Anthony,REP,75,281,2009,2365,
Nowata,Corporation Commissioner,Ashley Nicole Mccray,DEM,33,112,727,872,
Nowata,Corporation Commissioner,Jackie Short,IND,3,25,179,207,
Nowata,U.S. House,Richard Castaldo,LIB,1,10,76,87,2
Nowata,U.S. House,Markwayne Mullin,REP,85,313,2135,2533,2
Nowata,U.S. House,Jason Nichols,DEM,25,96,630,751,2
Nowata,U.S. House,John Foreman,IND,2,8,97,107,2
Nowata,State House,Judd Strom,REP,62,185,1323,1570,10
Nowata,State House,Kevin Stacy,DEM,51,251,1635,1937,10
Okfuskee,Governor,Chris Powell,LIB,7,16,88,111,
Okfuskee,Governor,Kevin Stitt,REP,50,190,1512,1752,
Okfuskee,Governor,Drew Edmondson,DEM,61,135,1045,1241,
Okfuskee,Lieutenant Governor,Matt Pinnell,REP,59,213,1723,1995,
Okfuskee,Lieutenant Governor,Anastasia Pittman,DEM,53,124,816,993,
Okfuskee,Lieutenant Governor,Ivan Holmes,IND,4,5,85,94,
Okfuskee,State Auditor,John Yeutter,LIB,26,60,545,631,
Okfuskee,State Auditor,Cindy Byrd,REP,72,248,1885,2205,
Okfuskee,Attorney General,Mike Hunter,REP,61,222,1729,2012,
Okfuskee,Attorney General,Mark Myles,DEM,53,117,890,1060,
Okfuskee,State Treasurer,Randy Mcdaniel,REP,65,239,1919,2223,
Okfuskee,State Treasurer,Charles De Coune,IND,31,70,519,620,
Okfuskee,Superintendent of Public Instruction,Joy Hofmeister,REP,55,182,1461,1698,
Okfuskee,Superintendent of Public Instruction,John Cox,DEM,52,141,927,1120,
Okfuskee,Superintendent of Public Instruction,Larry Huff,IND,9,20,228,257,
Okfuskee,Commissioner of Labor,Leslie Osborn,REP,58,202,1648,1908,
Okfuskee,Commissioner of Labor,Fred Dorrell,DEM,47,119,834,1000,
Okfuskee,Commissioner of Labor,Brandt Dismukes,IND,6,18,111,135,
Okfuskee,Insurance Commissioner,Glen Mulready,REP,58,215,1684,1957,
Okfuskee,Insurance Commissioner,Kimberly Fobbs,DEM,55,126,921,1102,
Okfuskee,Corporation Commissioner,Bob Anthony,REP,59,207,1644,1910,
Okfuskee,Corporation Commissioner,Ashley Nicole Mccray,DEM,49,122,835,1006,
Okfuskee,Corporation Commissioner,Jackie Short,IND,8,11,133,152,
Okfuskee,U.S. House,Richard Castaldo,LIB,5,7,39,51,2
Okfuskee,U.S. House,Markwayne Mullin,REP,60,203,1662,1925,2
Okfuskee,U.S. House,Jason Nichols,DEM,47,123,817,987,2
Okfuskee,U.S. House,John Foreman,IND,5,10,111,126,2
Okfuskee,State Senate,Roger Thompson,REP,44,151,1139,1334,8
Okfuskee,State Senate,Shannan Tucker,DEM,50,138,1022,1210,8
Okfuskee,State Senate,Marlena Nobles,IND,4,7,73,84,8
Okfuskee,State House,Logan Phillips,REP,51,160,1296,1507,24
Okfuskee,State House,Steve Kouplen,DEM,62,181,1316,1559,24
Oklahoma,Governor,Chris Powell,LIB,584,297,7057,7938,
Oklahoma,Governor,Kevin Stitt,REP,9008,5567,84419,98994,
Oklahoma,Governor,Drew Edmondson,DEM,13018,10013,103636,126667,
Oklahoma,Lieutenant Governor,Matt Pinnell,REP,10648,6535,98714,115897,
Oklahoma,Lieutenant Governor,Anastasia Pittman,DEM,11061,8760,86943,106764,
Oklahoma,Lieutenant Governor,Ivan Holmes,IND,735,493,8110,9338,
Oklahoma,State Auditor,John Yeutter,LIB,5772,5037,57916,68725,
Oklahoma,State Auditor,Cindy Byrd,REP,13696,8516,117550,139762,
Oklahoma,Attorney General,Mike Hunter,REP,11251,6953,104065,122269,
Oklahoma,Attorney General,Mark Myles,DEM,11104,8822,88619,108545,
Oklahoma,State Treasurer,Randy Mcdaniel,REP,12204,7338,107528,127070,
Oklahoma,State Treasurer,Charles De Coune,IND,7454,6435,68514,82403,
Oklahoma,Superintendent of Public Instruction,Joy Hofmeister,REP,11168,7006,97803,115977,
Oklahoma,Superintendent of Public Instruction,John Cox,DEM,9837,7870,78562,96269,
Oklahoma,Superintendent of Public Instruction,Larry Huff,IND,1330,887,16259,18476,
Oklahoma,Commissioner of Labor,Leslie Osborn,REP,11628,6978,101168,119774,
Oklahoma,Commissioner of Labor,Fred Dorrell,DEM,9772,8150,79338,97260,
Oklahoma,Commissioner of Labor,Brandt Dismukes,IND,771,530,10053,11354,
Oklahoma,Insurance Commissioner,Glen Mulready,REP,10606,6504,98225,115335,
Oklahoma,Insurance Commissioner,Kimberly Fobbs,DEM,11452,9134,91907,112493,
Oklahoma,Corporation Commissioner,Bob Anthony,REP,11104,6714,96512,114330,
Oklahoma,Corporation Commissioner,Ashley Nicole Mccray,DEM,10121,8390,82694,101205,
Oklahoma,Corporation Commissioner,Jackie Short,IND,1068,612,12416,14096,
Oklahoma,U.S. House,Tom Cole,REP,793,295,10264,11352,4
Oklahoma,U.S. House,Mary Brannon,DEM,578,479,7115,8172,4
Oklahoma,U.S. House,Ruby Peters,IND,41,20,830,891,4
Oklahoma,U.S. House,Steve Russell,REP,9772,5994,85059,100825,5
Oklahoma,U.S. House,Kendra Horn,DEM,11326,9053,90348,110727,5
Oklahoma,State Senate,Stephanie Bice,REP,1150,813,9527,11490,22
Oklahoma,State Senate,William Andrews,DEM,784,652,4842,6278,22
Oklahoma,State Senate,John Symcox,REP,831,319,9110,10260,30
Oklahoma,State Senate,Julia Kirt,DEM,1222,648,10375,12245,30
Oklahoma,State Senate,Joe Howell,REP,944,489,8993,10426,40
Oklahoma,State Senate,Carri Hicks,DEM,1680,1062,12830,15572,40
Oklahoma,State Senate,Christopher Hensley,IND,58,30,857,945,40
Oklahoma,State Senate,Brenda Stanley,REP,863,305,10857,12025,42
Oklahoma,State Senate,Linda Wade,DEM,759,583,8880,10222,42
Oklahoma,State Senate,Matt Campbell,IND,89,29,1410,1528,42
Oklahoma,State Senate,Willard Linzy,REP,355,245,3685,4285,48
Oklahoma,State Senate,George Young,DEM,1356,2293,15736,19385,48
Oklahoma,State House,Garry Mize,REP,200,186,1514,1900,31
Oklahoma,State House,Kara Sawyer,DEM,124,56,517,697,31
Oklahoma,State House,Ryan Martinez,REP,1114,1018,7998,10130,39
Oklahoma,State House,Devyn Denton,DEM,811,652,4377,5840,39
Oklahoma,State House,Richard Prawdzienski,IND,57,47,518,622,39
Oklahoma,State House,Denise Crosswhite Hader,REP,224,64,1344,1632,41
Oklahoma,State House,Jennie Scott,DEM,150,84,817,1051,41
Oklahoma,State House,Kevin West,REP,40,9,526,575,54
Oklahoma,State House,Katelyn Dockery,DEM,32,18,391,441,54
Oklahoma,State House,Mike Osburn,REP,744,912,6374,8030,81
Oklahoma,State House,Jackie Phillips,DEM,763,723,4319,5805,81
Oklahoma,State House,Nicole Miller,REP,1501,801,11069,13371,82
Oklahoma,State House,Oraynab Jwayyed,DEM,962,665,5222,6849,82
Oklahoma,State House,Jason Reese,REP,830,488,6331,7649,83
Oklahoma,State House,Chelsey Branham,DEM,1076,818,6444,8338,83
Oklahoma,State House,William Cagle,LIB,33,7,459,499,84
Oklahoma,State House,Tammy West,REP,374,145,5232,5751,84
Oklahoma,State House,Lauren Morris,DEM,350,154,3172,3676,84
Oklahoma,State House,Stephen Paulsen,LIB,25,12,370,407,85
Oklahoma,State House,Matt Jackson,REP,781,364,5428,6573,85
Oklahoma,State House,Cyndi Munson,DEM,1388,794,7433,9615,85
Oklahoma,State House,Jon Echols,REP,231,79,3566,3876,90
Oklahoma,State House,Lavelle Compton,DEM,195,106,2743,3044,90
Oklahoma,State House,Jason Sansone,REP,279,118,3458,3855,94
Oklahoma,State House,Andy Fugate,DEM,488,317,5072,5877,94
Oklahoma,State House,Paul Brewbaker,LIB,13,3,308,324,95
Oklahoma,State House,Jack Beall Jr,REP,283,134,3967,4384,95
Oklahoma,State House,Kelly Albright,DEM,333,296,4220,4849,95
Oklahoma,State House,Rashard Bickham,IND,21,16,302,339,95
Oklahoma,State House,Lewis Moore,REP,983,795,8792,10570,96
Oklahoma,State House,Kathy Wallis,DEM,914,531,5049,6494,96
Oklahoma,State House,Marilyn Stark,REP,722,253,5887,6862,10
Oklahoma,State House,Zach Pearson,DEM,639,353,4745,5737,10
Oklahoma,State House,Robert Manger,REP,633,188,8122,8943,10
Oklahoma,State House,John Carpenter,DEM,487,263,5122,5872,10
Okmulgee,Governor,Chris Powell,LIB,5,26,312,343,
Okmulgee,Governor,Kevin Stitt,REP,229,483,5134,5846,
Okmulgee,Governor,Drew Edmondson,DEM,150,493,4206,4849,
Okmulgee,Lieutenant Governor,Matt Pinnell,REP,245,536,5706,6487,
Okmulgee,Lieutenant Governor,Anastasia Pittman,DEM,121,431,3546,4098,
Okmulgee,Lieutenant Governor,Ivan Holmes,IND,16,28,357,401,
Okmulgee,State Auditor,John Yeutter,LIB,78,299,2491,2868,
Okmulgee,State Auditor,Cindy Byrd,REP,259,598,6361,7218,
Okmulgee,Attorney General,Mike Hunter,REP,237,538,5911,6686,
Okmulgee,Attorney General,Mark Myles,DEM,145,450,3670,4265,
Okmulgee,State Treasurer,Randy Mcdaniel,REP,248,568,6267,7083,
Okmulgee,State Treasurer,Charles De Coune,IND,89,327,2582,2998,
Okmulgee,Superintendent of Public Instruction,Joy Hofmeister,REP,218,470,5159,5847,
Okmulgee,Superintendent of Public Instruction,John Cox,DEM,144,452,3684,4280,
Okmulgee,Superintendent of Public Instruction,Larry Huff,IND,20,66,761,847,
Okmulgee,Commissioner of Labor,Leslie Osborn,REP,232,505,5408,6145,
Okmulgee,Commissioner of Labor,Fred Dorrell,DEM,132,441,3687,4260,
Okmulgee,Commissioner of Labor,Brandt Dismukes,IND,15,35,415,465,
Okmulgee,Insurance Commissioner,Glen Mulready,REP,237,518,5620,6375,
Okmulgee,Insurance Commissioner,Kimberly Fobbs,DEM,142,468,3897,4507,
Okmulgee,Corporation Commissioner,Bob Anthony,REP,233,510,5457,6200,
Okmulgee,Corporation Commissioner,Ashley Nicole Mccray,DEM,132,435,3610,4177,
Okmulgee,Corporation Commissioner,Jackie Short,IND,17,43,492,552,
Okmulgee,U.S. House,Richard Castaldo,LIB,3,10,171,184,2
Okmulgee,U.S. House,Markwayne Mullin,REP,238,520,5618,6376,2
Okmulgee,U.S. House,Jason Nichols,DEM,133,450,3553,4136,2
Okmulgee,U.S. House,John Foreman,IND,9,19,286,314,2
Okmulgee,State Senate,Roger Thompson,REP,242,538,5594,6374,8
Okmulgee,State Senate,Shannan Tucker,DEM,126,434,3647,4207,8
Okmulgee,State Senate,Marlena Nobles,IND,11,23,362,396,8
Okmulgee,State House,Scott Fetgatter,REP,118,339,2815,3272,16
Okmulgee,State House,Chandler Torbett,DEM,99,375,2843,3317,16
Okmulgee,State House,James Delso,IND,9,15,205,229,16
Okmulgee,State House,Logan Phillips,REP,102,131,2088,2321,24
Okmulgee,State House,Steve Kouplen,DEM,50,134,1655,1839,24
Osage,Governor,Chris Powell,LIB,28,18,478,524,
Osage,Governor,Kevin Stitt,REP,409,636,7584,8629,
Osage,Governor,Drew Edmondson,DEM,447,469,5286,6202,
Osage,Lieutenant Governor,Matt Pinnell,REP,457,713,8318,9488,
Osage,Lieutenant Governor,Anastasia Pittman,DEM,398,387,4522,5307,
Osage,Lieutenant Governor,Ivan Holmes,IND,28,18,445,491,
Osage,State Auditor,John Yeutter,LIB,207,205,3105,3517,
Osage,State Auditor,Cindy Byrd,REP,555,790,9087,10432,
Osage,Attorney General,Mike Hunter,REP,483,726,8509,9718,
Osage,Attorney General,Mark Myles,DEM,397,392,4719,5508,
Osage,State Treasurer,Randy Mcdaniel,REP,493,749,8776,10018,
Osage,State Treasurer,Charles De Coune,IND,268,243,3407,3918,
Osage,Superintendent of Public Instruction,Joy Hofmeister,REP,470,674,7567,8711,
Osage,Superintendent of Public Instruction,John Cox,DEM,361,384,4602,5347,
Osage,Superintendent of Public Instruction,Larry Huff,IND,51,60,1067,1178,
Osage,Commissioner of Labor,Leslie Osborn,REP,465,710,7889,9064,
Osage,Commissioner of Labor,Fred Dorrell,DEM,378,376,4641,5395,
Osage,Commissioner of Labor,Brandt Dismukes,IND,29,25,594,648,
Osage,Insurance Commissioner,Glen Mulready,REP,439,699,8123,9261,
Osage,Insurance Commissioner,Kimberly Fobbs,DEM,438,411,5019,5868,
Osage,Corporation Commissioner,Bob Anthony,REP,462,718,7947,9127,
Osage,Corporation Commissioner,Ashley Nicole Mccray,DEM,370,364,4527,5261,
Osage,Corporation Commissioner,Jackie Short,IND,47,33,714,794,
Osage,U.S. House,Frank Lucas,REP,489,715,8519,9723,3
Osage,U.S. House,Frankie Robbins,DEM,394,401,4719,5514,3
Osage,State House,Judd Strom,REP,26,33,615,674,10
Osage,State House,Kevin Stacy,DEM,11,5,125,141,10
Osage,State House,Ty Burns,REP,20,8,220,248,35
Osage,State House,Jasha Lyons Echo-Hawk,DEM,10,2,94,106,35
Osage,State House,Jadine Nollan,REP,49,9,358,416,66
Osage,State House,Angela Graham,DEM,19,7,180,206,66
Ottawa,Governor,Chris Powell,LIB,3,14,254,271,
Ottawa,Governor,Kevin Stitt,REP,132,390,4230,4752,
Ottawa,Governor,Drew Edmondson,DEM,113,318,3071,3502,
Ottawa,Lieutenant Governor,Matt Pinnell,REP,140,422,4728,5290,
Ottawa,Lieutenant Governor,Anastasia Pittman,DEM,97,270,2451,2818,
Ottawa,Lieutenant Governor,Ivan Holmes,IND,9,22,322,353,
Ottawa,State Auditor,John Yeutter,LIB,58,122,1585,1765,
Ottawa,State Auditor,Cindy Byrd,REP,163,519,5366,6048,
Ottawa,Attorney General,Mike Hunter,REP,147,429,4875,5451,
Ottawa,Attorney General,Mark Myles,DEM,98,280,2592,2970,
Ottawa,State Treasurer,Randy Mcdaniel,REP,149,471,5213,5833,
Ottawa,State Treasurer,Charles De Coune,IND,71,172,1721,1964,
Ottawa,Superintendent of Public Instruction,Joy Hofmeister,REP,135,400,4115,4650,
Ottawa,Superintendent of Public Instruction,John Cox,DEM,100,273,2858,3231,
Ottawa,Superintendent of Public Instruction,Larry Huff,IND,9,35,532,576,
Ottawa,Commissioner of Labor,Leslie Osborn,REP,145,422,4643,5210,
Ottawa,Commissioner of Labor,Fred Dorrell,DEM,92,255,2463,2810,
Ottawa,Commissioner of Labor,Brandt Dismukes,IND,7,29,332,368,
Ottawa,Insurance Commissioner,Glen Mulready,REP,139,411,4679,5229,
Ottawa,Insurance Commissioner,Kimberly Fobbs,DEM,103,293,2753,3149,
Ottawa,Corporation Commissioner,Bob Anthony,REP,135,400,4405,4940,
Ottawa,Corporation Commissioner,Ashley Nicole Mccray,DEM,104,280,2634,3018,
Ottawa,Corporation Commissioner,Jackie Short,IND,4,31,408,443,
Ottawa,U.S. House,Richard Castaldo,LIB,5,10,160,175,2
Ottawa,U.S. House,Markwayne Mullin,REP,141,404,4571,5116,2
Ottawa,U.S. House,Jason Nichols,DEM,96,275,2479,2850,2
Ottawa,U.S. House,John Foreman,IND,2,25,306,333,2
Ottawa,State House,William Leonard,REP,110,294,3447,3851,7
Ottawa,State House,Ben Loring,DEM,135,425,4104,4664,7
Pawnee,Governor,Chris Powell,LIB,3,18,186,207,
Pawnee,Governor,Kevin Stitt,REP,97,207,2772,3076,
Pawnee,Governor,Drew Edmondson,DEM,62,149,1434,1645,
Pawnee,Lieutenant Governor,Matt Pinnell,REP,103,234,3041,3378,
Pawnee,Lieutenant Governor,Anastasia Pittman,DEM,49,124,1156,1329,
Pawnee,Lieutenant Governor,Ivan Holmes,IND,8,12,163,183,
Pawnee,State Auditor,John Yeutter,LIB,31,57,823,911,
Pawnee,State Auditor,Cindy Byrd,REP,114,276,3264,3654,
Pawnee,Attorney General,Mike Hunter,REP,101,246,3137,3484,
Pawnee,Attorney General,Mark Myles,DEM,60,124,1211,1395,
Pawnee,State Treasurer,Randy Mcdaniel,REP,109,259,3192,3560,
Pawnee,State Treasurer,Charles De Coune,IND,35,73,889,997,
Pawnee,Superintendent of Public Instruction,Joy Hofmeister,REP,92,216,2698,3006,
Pawnee,Superintendent of Public Instruction,John Cox,DEM,59,123,1234,1416,
Pawnee,Superintendent of Public Instruction,Larry Huff,IND,10,29,419,458,
Pawnee,Commissioner of Labor,Leslie Osborn,REP,97,240,2894,3231,
Pawnee,Commissioner of Labor,Fred Dorrell,DEM,53,112,1188,1353,
Pawnee,Commissioner of Labor,Brandt Dismukes,IND,9,14,222,245,
Pawnee,Insurance Commissioner,Glen Mulready,REP,95,232,2971,3298,
Pawnee,Insurance Commissioner,Kimberly Fobbs,DEM,64,134,1332,1530,
Pawnee,Corporation Commissioner,Bob Anthony,REP,95,216,2920,3231,
Pawnee,Corporation Commissioner,Ashley Nicole Mccray,DEM,55,134,1190,1379,
Pawnee,Corporation Commissioner,Jackie Short,IND,9,17,235,261,
Pawnee,U.S. House,Frank Lucas,REP,103,248,3124,3475,3
Pawnee,U.S. House,Frankie Robbins,DEM,58,121,1218,1397,3
Pawnee,State Senate,Chuck Hall,REP,104,250,3065,3419,20
Pawnee,State Senate,Heady Coleman,DEM,55,116,1262,1433,20
Pawnee,State House,Ty Burns,REP,101,252,3078,3431,35
Pawnee,State House,Jasha Lyons Echo-Hawk,DEM,58,117,1277,1452,35
Payne,Governor,Chris Powell,LIB,28,85,801,914,
Payne,Governor,Kevin Stitt,REP,383,1217,9593,11193,
Payne,Governor,Drew Edmondson,DEM,553,1581,8516,10650,
Payne,Lieutenant Governor,Matt Pinnell,REP,460,1493,11281,13234,
Payne,Lieutenant Governor,Anastasia Pittman,DEM,470,1282,6626,8378,
Payne,Lieutenant Governor,Ivan Holmes,IND,28,101,839,968,
Payne,State Auditor,John Yeutter,LIB,262,757,4676,5695,
Payne,State Auditor,Cindy Byrd,REP,577,1851,12834,15262,
Payne,Attorney General,Mike Hunter,REP,456,1578,11598,13632,
Payne,Attorney General,Mark Myles,DEM,498,1285,7001,8784,
Payne,State Treasurer,Randy Mcdaniel,REP,489,1615,12008,14112,
Payne,State Treasurer,Charles De Coune,IND,351,1021,5527,6899,
Payne,Superintendent of Public Instruction,Joy Hofmeister,REP,458,1582,10729,12769,
Payne,Superintendent of Public Instruction,John Cox,DEM,449,1093,6305,7847,
Payne,Superintendent of Public Instruction,Larry Huff,IND,43,192,1658,1893,
Payne,Commissioner of Labor,Leslie Osborn,REP,471,1549,11367,13387,
Payne,Commissioner of Labor,Fred Dorrell,DEM,434,1162,6087,7683,
Payne,Commissioner of Labor,Brandt Dismukes,IND,34,124,1005,1163,
Payne,Insurance Commissioner,Glen Mulready,REP,471,1512,11196,13179,
Payne,Insurance Commissioner,Kimberly Fobbs,DEM,470,1311,7244,9025,
Payne,Corporation Commissioner,Bob Anthony,REP,461,1513,10843,12817,
Payne,Corporation Commissioner,Ashley Nicole Mccray,DEM,440,1196,6422,8058,
Payne,Corporation Commissioner,Jackie Short,IND,47,142,1289,1478,
Payne,U.S. House,Frank Lucas,REP,484,1584,11925,13993,3
Payne,U.S. House,Frankie Robbins,DEM,474,1285,6788,8547,3
Payne,State House,Aaron Means,REP,149,556,3179,3884,34
Payne,State House,Trish Ranson,DEM,296,911,4024,5231,34
Payne,State House,Ty Burns,REP,39,100,904,1043,35
Payne,State House,Jasha Lyons Echo-Hawk,DEM,21,54,395,470,35
Pittsburg,Governor,Chris Powell,LIB,8,22,527,557,
Pittsburg,Governor,Kevin Stitt,REP,189,598,7199,7986,
Pittsburg,Governor,Drew Edmondson,DEM,185,537,4120,4842,
Pittsburg,Lieutenant Governor,Matt Pinnell,REP,202,674,7933,8809,
Pittsburg,Lieutenant Governor,Anastasia Pittman,DEM,169,445,3375,3989,
Pittsburg,Lieutenant Governor,Ivan Holmes,IND,10,30,459,499,
Pittsburg,State Auditor,John Yeutter,LIB,86,260,2283,2629,
Pittsburg,State Auditor,Cindy Byrd,REP,232,804,8701,9737,
Pittsburg,Attorney General,Mike Hunter,REP,205,689,8176,9070,
Pittsburg,Attorney General,Mark Myles,DEM,177,458,3536,4171,
Pittsburg,State Treasurer,Randy Mcdaniel,REP,212,725,8491,9428,
Pittsburg,State Treasurer,Charles De Coune,IND,108,332,2503,2943,
Pittsburg,Superintendent of Public Instruction,Joy Hofmeister,REP,189,588,6826,7603,
Pittsburg,Superintendent of Public Instruction,John Cox,DEM,171,496,3900,4567,
Pittsburg,Superintendent of Public Instruction,Larry Huff,IND,22,63,1024,1109,
Pittsburg,Commissioner of Labor,Leslie Osborn,REP,201,633,7372,8206,
Pittsburg,Commissioner of Labor,Fred Dorrell,DEM,165,471,3593,4229,
Pittsburg,Commissioner of Labor,Brandt Dismukes,IND,13,39,697,749,
Pittsburg,Insurance Commissioner,Glen Mulready,REP,206,648,7808,8662,
Pittsburg,Insurance Commissioner,Kimberly Fobbs,DEM,173,497,3841,4511,
Pittsburg,Corporation Commissioner,Bob Anthony,REP,196,630,7466,8292,
Pittsburg,Corporation Commissioner,Ashley Nicole Mccray,DEM,165,462,3484,4111,
Pittsburg,Corporation Commissioner,Jackie Short,IND,21,50,730,801,
Pittsburg,U.S. House,Richard Castaldo,LIB,10,18,174,202,2
Pittsburg,U.S. House,Markwayne Mullin,REP,204,668,8082,8954,2
Pittsburg,U.S. House,Jason Nichols,DEM,162,452,3161,3775,2
Pittsburg,U.S. House,John Foreman,IND,5,14,389,408,2
Pittsburg,State House,Randy Randleman,REP,31,33,535,599,15
Pittsburg,State House,Judy Ross Moore,DEM,11,8,217,236,15
Pittsburg,State House,Jim Grego,REP,104,311,3967,4382,17
Pittsburg,State House,Peggy Defrange,DEM,123,300,2581,3004,17
Pittsburg,State House,David Smith,REP,45,213,2283,2541,18
Pittsburg,State House,Donnie Condit,DEM,69,293,2221,2583,18
Pontotoc,Governor,Chris Powell,LIB,7,25,331,363,
Pontotoc,Governor,Kevin Stitt,REP,153,856,5224,6233,
Pontotoc,Governor,Drew Edmondson,DEM,175,888,4230,5293,
Pontotoc,Lieutenant Governor,Matt Pinnell,REP,186,1020,6100,7306,
Pontotoc,Lieutenant Governor,Anastasia Pittman,DEM,138,682,3216,4036,
Pontotoc,Lieutenant Governor,Ivan Holmes,IND,7,46,361,414,
Pontotoc,State Auditor,John Yeutter,LIB,62,260,1709,2031,
Pontotoc,State Auditor,Cindy Byrd,REP,234,1341,7498,9073,
Pontotoc,Attorney General,Mike Hunter,REP,188,1114,6484,7786,
Pontotoc,Attorney General,Mark Myles,DEM,140,632,3165,3937,
Pontotoc,State Treasurer,Randy Mcdaniel,REP,210,1225,7163,8598,
Pontotoc,State Treasurer,Charles De Coune,IND,86,371,1984,2441,
Pontotoc,Superintendent of Public Instruction,Joy Hofmeister,REP,193,1069,6051,7313,
Pontotoc,Superintendent of Public Instruction,John Cox,DEM,126,587,2930,3643,
Pontotoc,Superintendent of Public Instruction,Larry Huff,IND,11,92,710,813,
Pontotoc,Commissioner of Labor,Leslie Osborn,REP,185,1055,6092,7332,
Pontotoc,Commissioner of Labor,Fred Dorrell,DEM,128,615,3007,3750,
Pontotoc,Commissioner of Labor,Brandt Dismukes,IND,12,55,443,510,
Pontotoc,Insurance Commissioner,Glen Mulready,REP,174,1009,6033,7216,
Pontotoc,Insurance Commissioner,Kimberly Fobbs,DEM,149,717,3526,4392,
Pontotoc,Corporation Commissioner,Bob Anthony,REP,183,1038,5979,7200,
Pontotoc,Corporation Commissioner,Ashley Nicole Mccray,DEM,128,630,3100,3858,
Pontotoc,Corporation Commissioner,Jackie Short,IND,17,69,535,621,
Pontotoc,U.S. House,Tom Cole,REP,198,1166,6738,8102,4
Pontotoc,U.S. House,Mary Brannon,DEM,129,559,2664,3352,4
Pontotoc,U.S. House,Ruby Peters,IND,5,33,335,373,4
Pontotoc,State House,Ronny Johns,REP,152,827,4871,5850,25
Pontotoc,State House,Daniel Manuel,DEM,160,863,4420,5443,25
Pontotoc,State House,Gary Rhynes,IND,18,75,480,573,25
Pottawatomie,Governor,Chris Powell,LIB,54,67,812,933,
Pottawatomie,Governor,Kevin Stitt,REP,638,1239,10119,11996,
Pottawatomie,Governor,Drew Edmondson,DEM,682,926,6485,8093,
Pottawatomie,Lieutenant Governor,Matt Pinnell,REP,748,1421,11505,13674,
Pottawatomie,Lieutenant Governor,Anastasia Pittman,DEM,572,744,5073,6389,
Pottawatomie,Lieutenant Governor,Ivan Holmes,IND,52,55,711,818,
Pottawatomie,State Auditor,John Yeutter,LIB,334,403,3500,4237,
Pottawatomie,State Auditor,Cindy Byrd,REP,909,1647,12826,15382,
Pottawatomie,Attorney General,Mike Hunter,REP,775,1495,12171,14441,
Pottawatomie,Attorney General,Mark Myles,DEM,584,725,5044,6353,
Pottawatomie,State Treasurer,Randy Mcdaniel,REP,830,1560,12439,14829,
Pottawatomie,State Treasurer,Charles De Coune,IND,415,497,3871,4783,
Pottawatomie,Superintendent of Public Instruction,Joy Hofmeister,REP,755,1437,10908,13100,
Pottawatomie,Superintendent of Public Instruction,John Cox,DEM,519,652,4591,5762,
Pottawatomie,Superintendent of Public Instruction,Larry Huff,IND,85,136,1733,1954,
Pottawatomie,Commissioner of Labor,Leslie Osborn,REP,775,1466,11434,13675,
Pottawatomie,Commissioner of Labor,Fred Dorrell,DEM,521,667,4679,5867,
Pottawatomie,Commissioner of Labor,Brandt Dismukes,IND,58,71,943,1072,
Pottawatomie,Insurance Commissioner,Glen Mulready,REP,737,1425,11397,13559,
Pottawatomie,Insurance Commissioner,Kimberly Fobbs,DEM,609,777,5648,7034,
Pottawatomie,Corporation Commissioner,Bob Anthony,REP,761,1388,10855,13004,
Pottawatomie,Corporation Commissioner,Ashley Nicole Mccray,DEM,524,720,5111,6355,
Pottawatomie,Corporation Commissioner,Jackie Short,IND,73,106,1196,1375,
Pottawatomie,U.S. House,Steve Russell,REP,741,1371,10918,13030,5
Pottawatomie,U.S. House,Kendra Horn,DEM,626,852,6366,7844,5
Pottawatomie,State Senate,Jason Smalley,REP,275,500,4781,5556,28
Pottawatomie,State Senate,Stephanie Sanders,IND,176,182,1793,2151,28
Pottawatomie,State House,Sherrie Conley,REP,8,4,148,160,20
Pottawatomie,State House,Steve Jarman,DEM,1,0,56,57,20
Pottawatomie,State House,Dell Kerbs,REP,363,771,5115,6249,26
Pottawatomie,State House,Terry Hopkins,DEM,420,602,3702,4724,26
Pottawatomie,State House,Zack Taylor,REP,141,226,2027,2394,28
Pottawatomie,State House,Steve Barnes,DEM,97,105,752,954,28
Pottawatomie,State House,Kyle Webb,IND,16,17,226,259,28
